id,text,label,label_id,split
2157,ふと思って、唐揚げを家族と食べたい。家族にも好評な味にしたい。,食事・料理,1,train
2158,最近、チームの観戦チケットを取ったので情報を集めている。,スポーツ,3,train
2159,朝からデザートに野菜を追加したい。,食事・料理,1,train
2160,来月に向けて、そばを手作りした。値段と量のバランスも気になる。,食事・料理,1,train
2161,休日にレスリングの試合を見たと思っている。,スポーツ,3,train
2162,家で温泉街から帰ってきた。移動時間をなるべく短くしたい。,旅行・観光,2,train
2163,ふと思って、海外旅行で温泉に入りたいので情報を集めている。,旅行・観光,2,test
2164,最近、ルーターを自作してみたい。,IT・テクノロジー,0,train
2165,仕事の合間にラーメンを家族と食べたい。,食事・料理,1,test
2166,今日は温泉へ行きたい！,旅行・観光,2,validation
2167,昨日、柔道の選手を応援していると思っている。,スポーツ,3,train
2168,朝から筋トレのチームに入りたい。基礎からフォームを見直したい。,スポーツ,3,train
2169,仕事の合間に筋トレのチームに入りたい！,スポーツ,3,train
2170,休日にコンテナでツールを作りたいのでメモしておいた。,IT・テクノロジー,0,train
2171,家でマラソンのトレーニングを始めた。無理なく長く続けたい。,スポーツ,3,train
2172,休日にオムライスのカロリーが気になる。,食事・料理,1,train
2173,家でステーキを朝食に用意した！,食事・料理,1,train
2174,最近、スープを食べたい。,食事・料理,1,train
2175,少し前から賃金への影響を調べている。長期的な傾向を見て判断したい。,金融・経済,4,validation
2176,刺身のレシピを探している！,食事・料理,1,train
2177,ふと思って、宿泊から帰ってきた。交通費を抑えたプランにしたい。,旅行・観光,2,train
2178,昨日、ステーキの材料を買ってきたので詳しく調べている。,食事・料理,1,validation
2179,家で旅館へ新幹線で行くので詳しく調べている。,旅行・観光,2,test
2180,少し前から旅館を一日で回りたい！,旅行・観光,2,train
2181,友人と話していて、試合のスタジアムへ行きたい。選手のプレーを参考にしたい。,スポーツ,3,train
2182,家でバスケットボールのフォームを改善したいと思っている。,スポーツ,3,train
2183,ふと思って、貯金の見通しを確認していると考えている。,金融・経済,4,train
2184,最近、絶景スポットへ飛行機で向かう！,旅行・観光,2,train
2185,友人と話していて、ホームランのチームに入りたい。次の試合も楽しみにしている。,スポーツ,3,train
2186,昨日、家計の推移をグラフで見ている。家計への影響も確認しておきたい。,金融・経済,4,train
2187,仕事の合間にお好み焼きを手作りした。,食事・料理,1,train
2188,昨日、宿泊の混雑状況が気になる！,旅行・観光,2,train
2189,朝から住宅ローンの最新情報を調べている。,金融・経済,4,train
2190,仕事の合間に牛丼をもう一度食べたい。家族にも好評な味にしたい。,食事・料理,1,test
2191,ふと思って、デフレのリスクを考えているので情報を集めている。,金融・経済,4,train
2192,来月に向けて、ラーメンの人気店を調べていると思っている。,食事・料理,1,train
2193,ネットでそばに野菜を追加したい。値段と量のバランスも気になる。,食事・料理,1,train
2194,少し前からGDPの変化が気になっている。家計への影響も確認しておきたい。,金融・経済,4,train
2195,今週はリーグ戦の道具を買い替えたいので情報を集めている。,スポーツ,3,train
2196,ふと思って、サンドイッチを注文した。,食事・料理,1,train
2197,家で北海道への交通費を調べている！,旅行・観光,2,train
2198,今週はサーバーについて調べている。,IT・テクノロジー,0,train
2199,少し前から機械学習の動作が遅い。予算と性能のバランスも気になる。,IT・テクノロジー,0,train
2200,ネットでボクシングの試合を見たのでメモしておいた。,スポーツ,3,train
2201,ふと思って、TOPIXが企業業績に与える影響を調べた。,金融・経済,4,train
2202,今週はレンタカーまでの行き方を調べているのが最近の関心事だ。,旅行・観光,2,train
2203,友人と話していて、物価の動向に注目している。家計への影響も確認しておきたい。,金融・経済,4,train
2204,ネットで炒飯の人気店を調べている。休日にゆっくり楽しみたい。,食事・料理,1,train
2205,最近、ホームランの大会結果に驚いた。無理なく長く続けたい。,スポーツ,3,train
2206,仕事の合間に試合の戦術を分析したい。,スポーツ,3,train
2207,家で旅館の名所を調べている。家族でも楽しめる場所がいい。,旅行・観光,2,test
2208,ネットで金利を毎日チェックしていると考えている。,金融・経済,4,train
2209,今日は肉料理をお弁当に入れたい。値段と量のバランスも気になる。,食事・料理,1,test
2210,今週は刺身を夕食に作る。家族にも好評な味にしたい。,食事・料理,1,train
2211,来月に向けて、カレーがおいしかったと思っている。,食事・料理,1,train
2212,家で筋トレの練習試合に参加した。基礎からフォームを見直したい。,スポーツ,3,train
2213,家で天ぷらを手作りしたので情報を集めている。,食事・料理,1,train
2214,仕事の合間に唐揚げのレシピを探しているので詳しく調べている。,食事・料理,1,train
2215,家でアプリをアップデートしたい！,IT・テクノロジー,0,validation
2216,少し前からオリンピックの日本代表が気になるので詳しく調べている。,スポーツ,3,train
2217,函館へ行きたい。現地のおいしいものも楽しみたい。,旅行・観光,2,train
2218,来月に向けて、Linuxをアップデートしたいと思っている。,IT・テクノロジー,0,train
2219,来月に向けて、オリンピックを友人とプレーした。無理なく長く続けたい。,スポーツ,3,train
2220,家で所得税について勉強している。複数の情報源を比較している。,金融・経済,4,train
2221,朝から生成AIの構成を考えている。,IT・テクノロジー,0,train
2222,昨日、バスケットボールの練習メニューを考えている。,スポーツ,3,train
2223,来月に向けて、ルーターを新しくしたい。新しい機能も試してみたい。,IT・テクノロジー,0,train
2224,今週は水族館で食べ歩きしたい。混雑を避けて回りたい。,旅行・観光,2,train
2225,仕事の合間に企業業績の予測を確認しているのでメモしておいた。,金融・経済,4,train
2226,少し前から東京へ行きたい。家族でも楽しめる場所がいい。,旅行・観光,2,train
2227,休日にバックアップを自動化に使いたいのでメモしておいた。,IT・テクノロジー,0,train
2228,家でサラダのカロリーが気になる。休日にゆっくり楽しみたい。,食事・料理,1,train
2229,朝から観光バスへの旅行を計画している。,旅行・観光,2,train
2230,昨日、神社でお土産を買いたい。,旅行・観光,2,train
2231,来月に向けて、唐揚げをさっぱり味にしたい。近くのおいしい店も探している。,食事・料理,1,train
2232,ラグビーの観戦チケットを取った。,スポーツ,3,train
2233,今週は円相場について家計への影響を確認したのでメモしておいた。,金融・経済,4,train
2234,今週はローンの動向に注目していると思っている。,金融・経済,4,train
2235,家で試合の大会に出たい。,スポーツ,3,train
2236,友人と話していて、夕食をさっぱり味にしたいと思っている。,食事・料理,1,train
2237,最近、LLMを高速化したいと思っている。,IT・テクノロジー,0,train
2238,朝から資産運用を比較している。短期的な変動だけで判断しないようにしたい。,金融・経済,4,train
2239,休日に温泉街の景色を見たい,旅行・観光,2,test
2240,ふと思って、プログラミングの最新版が気になる。新しい機能も試してみたい。,IT・テクノロジー,0,validation
2241,今週はWi-Fiをアップデートしたい。,IT・テクノロジー,0,train
2242,来月に向けて、国内旅行への交通費を調べている。家族でも楽しめる場所がいい。,旅行・観光,2,train
2243,仕事の合間にCPUについて調べている！,IT・テクノロジー,0,train
2244,友人と話していて、売上の推移をグラフで見ている。,金融・経済,4,train
2245,今週は決算の今後が気になる！,金融・経済,4,train
2246,ふと思って、パソコンを設定している。仕事でも使える構成にしたい。,IT・テクノロジー,0,train
2247,仕事の合間に宿泊でゆっくり過ごしたいのが最近の関心事だ。,旅行・観光,2,train
2248,朝からJリーグの大会をテレビで見た。もっと上達する方法を探している。,スポーツ,3,validation
2249,仕事の合間に利益が上がっている。,金融・経済,4,validation
2250,来月に向けて、北海道へ飛行機で向かう！,旅行・観光,2,train
2251,来月に向けて、バスケットボールの練習試合に参加した。,スポーツ,3,train
2252,ケーキを食べ比べたい。,食事・料理,1,train
2253,少し前から紅茶のカロリーが気になるので詳しく調べている。,食事・料理,1,train
2254,最近、一人旅までの行き方を調べていると考えている。,旅行・観光,2,validation
2255,家でコンテナを自作してみたい。予算と性能のバランスも気になる。,IT・テクノロジー,0,train
2256,少し前からサラダのおすすめを知りたい。家族にも好評な味にしたい。,食事・料理,1,train
2257,友人と話していて、唐揚げを手作りした。,食事・料理,1,train
2258,休日に卓球を練習していると考えている。,スポーツ,3,train
2259,今週は東京の混雑状況が気になる。,旅行・観光,2,train
2260,今日はOSの使い方を知りたい！,IT・テクノロジー,0,test
2261,来月に向けて、ローンについて経済指標を見ているのでメモしておいた。,金融・経済,4,train
2262,仕事の合間にテニスのトレーニングを始めた。次の試合も楽しみにしている。,スポーツ,3,test
2263,今日は観光地を観光したい。,旅行・観光,2,test
2264,仕事の合間に東京までの行き方を調べているのでメモしておいた。,旅行・観光,2,test
2265,少し前からJavaScriptの最新版が気になる。速度と安定性を重視している。,IT・テクノロジー,0,train
2266,ネットでリゾートの観光スポットを知りたい。現地のおいしいものも楽しみたい。,旅行・観光,2,train
2267,仕事の合間にバレーのトレーニングを始めたので詳しく調べている。,スポーツ,3,train
2268,家で那覇へ新幹線で行く。,旅行・観光,2,test
2269,今日は旅行への旅行を計画している。宿泊先の評判も確認している。,旅行・観光,2,test
2270,朝からワールドカップの試合を見たので詳しく調べている。,スポーツ,3,train
2271,友人と話していて、シチューを冷凍保存したい。,食事・料理,1,validation
2272,昨日、魚料理を休日に楽しみたい。近くのおいしい店も探している。,食事・料理,1,test
2273,友人と話していて、旅館のホテルを探している。混雑を避けて回りたい。,旅行・観光,2,validation
2274,昨日、テーマパークでお土産を買いたい。宿泊先の評判も確認している。,旅行・観光,2,train
2275,来月に向けて、予算への影響を調べている。,金融・経済,4,validation
2276,休日にランニングのトレーニングを始めたと思っている。,スポーツ,3,train
2277,来月に向けて、政策金利の仕組みを知りたいのでメモしておいた。,金融・経済,4,train
2278,最近、売上について制度を調べた。数字の背景も理解したい。,金融・経済,4,test
2279,昨日、国内旅行の混雑状況が気になる。現地のおいしいものも楽しみたい。,旅行・観光,2,test
2280,昨日、Wi-Fiをインストールした！,IT・テクノロジー,0,train
2281,休日にスノーボードの練習試合に参加した。選手のプレーを参考にしたい。,スポーツ,3,train
2282,少し前から旅館へ週末に出かけると思っている。,旅行・観光,2,train
2283,今日はスノーボードのチームに入りたい！,スポーツ,3,train
2284,休日にLinuxの設定を見直したい。,IT・テクノロジー,0,train
2285,ふと思って、展望台の旅行プランを作っている。宿泊先の評判も確認している。,旅行・観光,2,train
2286,ふと思って、金融政策について投資判断を考えている。長期的な傾向を見て判断したい。,金融・経済,4,train
2287,休日に沖縄の景色を見たいので詳しく調べている。,旅行・観光,2,test
2288,朝からPythonを業務に活用したい。,IT・テクノロジー,0,train
2289,仕事の合間に原油価格について家計への影響を確認した。リスクとリターンの両方を考えたい。,金融・経済,4,train
2290,友人と話していて、お好み焼きの味付けを工夫したいので情報を集めている。,食事・料理,1,train
2291,休日に唐揚げを手作りした。家族にも好評な味にしたい。,食事・料理,1,validation
2292,少し前から鍋料理を家族と食べたいので情報を集めている。,食事・料理,1,train
2293,仕事の合間に絶景スポットで写真を撮りたい。,旅行・観光,2,train
2294,朝から卓球の戦術を分析したいのが最近の関心事だ。,スポーツ,3,train
2295,少し前から投資信託の動向に注目していると思っている。,金融・経済,4,train
2296,ふと思って、カレーを作りたい。辛さは控えめにしたい。,食事・料理,1,validation
2297,家でFRBの動向に注目している。,金融・経済,4,train
2298,今日はAWSを勉強したい。できれば使いやすいものを選びたい。,IT・テクノロジー,0,train
2299,ふと思って、観光ルートで食べ歩きしたいのが最近の関心事だ。,旅行・観光,2,train
2300,朝から住宅ローンの変化が気になっている。長期的な傾向を見て判断したい。,金融・経済,4,test
2301,家で剣道のスタジアムへ行きたい。基礎からフォームを見直したい。,スポーツ,3,test
2302,朝から生成AIの最新版が気になる。速度と安定性を重視している。,IT・テクノロジー,0,train
2303,少し前からLLMを開発していると考えている。,IT・テクノロジー,0,train
2304,今週は焼肉を冷凍保存したい！,食事・料理,1,train
2305,Azureの設定を見直したい！,IT・テクノロジー,0,train
2306,ふと思って、おにぎりをもう一度食べたいので情報を集めている。,食事・料理,1,test
2307,昨日、夕食を簡単に作りたい！,食事・料理,1,train
2308,休日に国内旅行で泊まりたいのが最近の関心事だ。,旅行・観光,2,train
2309,ネットでWindowsのログを確認している。,IT・テクノロジー,0,train
2310,休日に所得税の見通しを確認していると思っている。,金融・経済,4,train
2311,昨日、市場の仕組みを知りたい。短期的な変動だけで判断しないようにしたい。,金融・経済,4,train
2312,友人と話していて、物価の今後が気になる。,金融・経済,4,train
2313,今日は紅茶をさっぱり味にしたい。休日にゆっくり楽しみたい。,食事・料理,1,train
2314,仕事の合間にFRBを長期的に見ている。,金融・経済,4,test
2315,友人と話していて、美術館の景色を見たい。宿泊先の評判も確認している。,旅行・観光,2,train
2316,今週はデフレについて経済指標を見ていると思っている。,金融・経済,4,train
2317,朝からそばをさっぱり味にしたい。近くのおいしい店も探している。,食事・料理,1,train
2318,金融政策についてデータを集めている。複数の情報源を比較している。,金融・経済,4,train
2319,来月に向けて、那覇で観光案内を見ている。混雑を避けて回りたい。,旅行・観光,2,validation
2320,休日に定期預金について制度を調べた,金融・経済,4,test
2321,来月に向けて、餃子のカロリーが気になると思っている。,食事・料理,1,train
2322,朝から卓球の道具を買い替えたいので情報を集めている。,スポーツ,3,validation
2323,レシピの作り方を覚えたいのが最近の関心事だ。,食事・料理,1,train
2324,スマートフォンを新しくしたいのでメモしておいた。,IT・テクノロジー,0,validation
2325,経済ニュースの予測を確認している。短期的な変動だけで判断しないようにしたい。,金融・経済,4,train
2326,友人と話していて、ハンバーグを夕食に作る。値段と量のバランスも気になる。,食事・料理,1,train
2327,昨日、オムライスを夕食に作る。,食事・料理,1,validation
2328,ふと思って、観光バスで温泉に入りたい。,旅行・観光,2,train
2329,朝からプログラミングの使い方を知りたいので情報を集めている。,IT・テクノロジー,0,train
2330,少し前から所得税を比較している。複数の情報源を比較している。,金融・経済,4,train
2331,休日に株式について勉強している。数字の背景も理解したい。,金融・経済,4,test
2332,今日は家計の最新情報を調べている。長期的な傾向を見て判断したい。,金融・経済,4,train
2333,友人と話していて、競技場の練習試合に参加した！,スポーツ,3,test
2334,今週はアイスをお弁当に入れたい！,食事・料理,1,train
2335,今週はチャットボットの不具合を直したいので情報を集めている。,IT・テクノロジー,0,validation
2336,預金が企業業績に与える影響を調べた。数字の背景も理解したい。,金融・経済,4,train
2337,仕事の合間にプリンの人気店を調べている。家族にも好評な味にしたい。,食事・料理,1,train
2338,ふと思って、居酒屋をお弁当に入れたい,食事・料理,1,test
2339,ネットで山の混雑状況が気になる！,旅行・観光,2,train
2340,今日はデザートをお弁当に入れたい。値段と量のバランスも気になる。,食事・料理,1,test
2341,ふと思って、札幌で食べ歩きしたいので詳しく調べている。,旅行・観光,2,train
2342,肉料理を手作りしたので詳しく調べている。,食事・料理,1,train
2343,ネットで神社のおすすめルートを知りたい。,旅行・観光,2,train
2344,友人と話していて、コーヒーを食べ比べたい。,食事・料理,1,train
2345,最近、Dockerのログを確認している！,IT・テクノロジー,0,train
2346,今週はランチを昼ごはんに食べたので詳しく調べている。,食事・料理,1,train
2347,ふと思って、年金の変化が気になっているので詳しく調べている。,金融・経済,4,validation
2348,今日はトレーニングを週末に楽しんでいるのでメモしておいた。,スポーツ,3,train
2349,調味料の作り方を覚えたい。,食事・料理,1,train
2350,ネットで雇用統計をニュースで見た！,金融・経済,4,train
2351,今週はスノーボードの道具を買い替えたい,スポーツ,3,train
2352,今日はパスタをお弁当に入れたい！,食事・料理,1,train
2353,ネットでデータベースでエラーが出たので情報を集めている。,IT・テクノロジー,0,train
2354,少し前からWindowsの構成を考えている！,IT・テクノロジー,0,train
2355,最近、シチューに野菜を追加したい。,食事・料理,1,train
2356,仕事の合間に為替レートについて勉強していると思っている。,金融・経済,4,validation
2357,ホテルでお土産を買いたい。混雑を避けて回りたい。,旅行・観光,2,train
2358,休日におにぎりを食べたいのが最近の関心事だ。,食事・料理,1,train
2359,今週は餃子を朝食に用意した。休日にゆっくり楽しみたい。,食事・料理,1,train
2360,昨日、温泉で観光案内を見ている。家族でも楽しめる場所がいい。,旅行・観光,2,train
2361,昨日、定食をテイクアウトしたい。近くのおいしい店も探している。,食事・料理,1,train
2362,朝から利益について基本から学びたい！,金融・経済,4,train
2363,来月に向けて、コンテナの性能を比較したいので詳しく調べている。,IT・テクノロジー,0,train
2364,休日に国債のリスクを考えているので詳しく調べている。,金融・経済,4,train
2365,ネットで市場について経済指標を見ている！,金融・経済,4,train
2366,水泳のスタジアムへ行きたい。次の試合も楽しみにしている。,スポーツ,3,train
2367,来月に向けて、スノーボードの大会結果に驚いた。もっと上達する方法を探している。,スポーツ,3,train
2368,家で税金を毎日チェックしている！,金融・経済,4,train
2369,休日に博物館のおすすめルートを知りたいのでメモしておいた。,旅行・観光,2,train
2370,朝から肉料理を食べ比べたい。近くのおいしい店も探している。,食事・料理,1,train
2371,そばの店を探している。家族にも好評な味にしたい。,食事・料理,1,train
2372,最近、金利の最新情報を調べている。家計への影響も確認しておきたい。,金融・経済,4,train
2373,友人と話していて、GPUのセキュリティを強化したい！,IT・テクノロジー,0,train
2374,今日はTOPIXの予測を確認していると思っている。,金融・経済,4,train
2375,仕事の合間に夕食をさっぱり味にしたい。,食事・料理,1,train
2376,ふと思って、iPadを自動化に使いたい。初心者でも扱いやすい方法を探している。,IT・テクノロジー,0,train
2377,ネットでパンを家族と食べたい。,食事・料理,1,train
2378,Wi-Fiを設定している。,IT・テクノロジー,0,train
2379,Linuxについて学習中だ。仕事でも使える構成にしたい。,IT・テクノロジー,0,train
2380,少し前からLLMの不具合を直したい。予算と性能のバランスも気になる。,IT・テクノロジー,0,train
2381,朝からラーメンを手作りした。,食事・料理,1,test
2382,友人と話していて、スタジアムを観戦したい！,スポーツ,3,train
2383,休日にジョギングの道具を買い替えたい。無理なく長く続けたい。,スポーツ,3,train
2384,来月に向けて、トーナメントの試合日程を見ている。もっと上達する方法を探している。,スポーツ,3,validation
2385,仕事の合間にアイスを家族と食べたい。,食事・料理,1,train
2386,ネットで温泉のおすすめルートを知りたい。,旅行・観光,2,train
2387,今週は経済ニュースについて制度を調べた。,金融・経済,4,train
2388,ふと思って、マウスを自作してみたい。,IT・テクノロジー,0,train
2389,来月に向けて、自転車競技の結果を確認したので情報を集めている。,スポーツ,3,train
2390,休日にレスリングを週末に楽しんでいる。,スポーツ,3,train
2391,休日にAPIを買い替えたい。,IT・テクノロジー,0,train
2392,昨日、体操で汗を流した。,スポーツ,3,train
2393,来月に向けて、ステーキを友人と食べに行く。近くのおいしい店も探している。,食事・料理,1,train
2394,昨日、PCの不具合を直したい。,IT・テクノロジー,0,train
2395,来月に向けて、プロ野球の練習メニューを考えていると思っている。,スポーツ,3,train
2396,ネットで神戸を家族で訪れたい。混雑を避けて回りたい。,旅行・観光,2,train
2397,家で為替の今後が気になるので詳しく調べている。,金融・経済,4,validation
2398,最近、寿司がおいしかった。,食事・料理,1,test
2399,来月に向けて、紅茶を簡単に作りたい！,食事・料理,1,test
2400,家で宿泊を観光したい。,旅行・観光,2,train
2401,来月に向けて、バックアップの容量を増やしたい。,IT・テクノロジー,0,train
2402,来月に向けて、消費税について家計への影響を確認した。家計への影響も確認しておきたい。,金融・経済,4,train
2403,来月に向けて、スパイスを友人と食べに行く。,食事・料理,1,train
2404,ネットで貯金の動向に注目している。,金融・経済,4,train
2405,今週は海への旅行を計画している。,旅行・観光,2,train
2406,今週は監督の試合日程を見ているのでメモしておいた。,スポーツ,3,validation
2407,最近、PCの使い方を知りたいので情報を集めている。,IT・テクノロジー,0,train
2408,最近、国内旅行の旅館を予約したいと考えている。,旅行・観光,2,train
2409,来月に向けて、家族旅行をレンタカーで巡りたいと思っている。,旅行・観光,2,train
2410,今日はパンの店を探している。休日にゆっくり楽しみたい。,食事・料理,1,train
2411,朝からランニングで汗を流した！,スポーツ,3,train
2412,ふと思って、AIのセキュリティを強化したいので情報を集めている。,IT・テクノロジー,0,train
2413,仕事の合間にキーボードをインストールした。,IT・テクノロジー,0,train
2414,友人と話していて、紅茶の味付けを工夫したいのでメモしておいた。,食事・料理,1,validation
2415,今日はケーキの材料を買ってきた,食事・料理,1,train
2416,ネットでスープを簡単に作りたい。近くのおいしい店も探している。,食事・料理,1,train
2417,ネットでデザートを朝食に用意した。値段と量のバランスも気になる。,食事・料理,1,train
2418,今日はカフェを家族と食べたい。,食事・料理,1,train
2419,休日にAzureを買い替えたい！,IT・テクノロジー,0,train
2420,休日にオムライスを簡単に作りたい！,食事・料理,1,train
2421,ネットで選手のチームに入りたい,スポーツ,3,train
2422,京都の宿泊費を比較している。宿泊先の評判も確認している。,旅行・観光,2,train
2423,鍋料理を食べたい！,食事・料理,1,validation
2424,朝から刺身を昼ごはんに食べた。辛さは控えめにしたい。,食事・料理,1,train
2425,今日はシチューのレシピを探している。家族にも好評な味にしたい。,食事・料理,1,train
2426,友人と話していて、野球が上手くなりたい。次の試合も楽しみにしている。,スポーツ,3,train
2427,休日に日本代表の道具を買い替えたい。,スポーツ,3,train
2428,今週は雇用統計を毎日チェックしている。,金融・経済,4,test
2429,今週はホームランを週末に楽しんでいる。,スポーツ,3,validation
2430,今日は博物館の名所を調べている,旅行・観光,2,train
2431,仕事の合間にiPadをアップデートしたい。,IT・テクノロジー,0,train
2432,少し前から経済ニュースの変化が気になっている！,金融・経済,4,train
2433,友人と話していて、ハンバーグを簡単に作りたい。,食事・料理,1,train
2434,友人と話していて、観光ルートで写真を撮りたい。家族でも楽しめる場所がいい。,旅行・観光,2,test
2435,今日はレンタカーの宿泊費を比較している。,旅行・観光,2,validation
2436,朝から函館へ連休に行く予定だ。,旅行・観光,2,train
2437,昨日、金沢への交通費を調べているのが最近の関心事だ。,旅行・観光,2,validation
2438,昨日、温泉を家族で訪れたいと思っている。,旅行・観光,2,test
2439,休日に競技場のプロ選手を目指していると考えている。,スポーツ,3,train
2440,少し前から剣道のスタジアムへ行きたい,スポーツ,3,train
2441,ネットでCopilotを高速化したい。できれば使いやすいものを選びたい。,IT・テクノロジー,0,train
2442,休日にデフレへの影響を調べている。家計への影響も確認しておきたい。,金融・経済,4,validation
2443,少し前からスパイスの作り方を覚えたい。近くのおいしい店も探している。,食事・料理,1,train
2444,家で経済ニュースについて制度を調べた,金融・経済,4,test
2445,休日に唐揚げを昼ごはんに食べた。できれば簡単に作れる方法がいい。,食事・料理,1,test
2446,ふと思って、売上について投資判断を考えている。数字の背景も理解したい。,金融・経済,4,test
2447,今週はJavaScriptを接続したいと考えている。,IT・テクノロジー,0,test
2448,今週は国債の動きを確認していると考えている。,金融・経済,4,test
2449,パンがおいしかった！,食事・料理,1,train
2450,休日に寺へ連休に行く予定だ。,旅行・観光,2,train
2451,休日に企業業績の推移をグラフで見ている。,金融・経済,4,train
2452,友人と話していて、TOPIXが下がっている。,金融・経済,4,train
2453,ネットでiPadを仕事で使いたいのが最近の関心事だ。,IT・テクノロジー,0,test
2454,最近、チームで記録を伸ばしたいので詳しく調べている。,スポーツ,3,train
2455,ルーターがほしい,IT・テクノロジー,0,train
2456,朝から函館で温泉に入りたい。,旅行・観光,2,train
2457,少し前からLLMについて学習中だ！,IT・テクノロジー,0,train
2458,友人と話していて、温泉街の景色を見たい。,旅行・観光,2,train
2459,少し前から売上が生活費に響いているので情報を集めている。,金融・経済,4,train
2460,仕事の合間にジョギングが上手くなりたい。無理なく長く続けたい。,スポーツ,3,train
2461,最近、パソコンでツールを作りたい。仕事でも使える構成にしたい。,IT・テクノロジー,0,train
2462,大阪への旅行を計画しているので情報を集めている。,旅行・観光,2,validation
2463,ネットで焼き魚をテイクアウトしたい。辛さは控えめにしたい。,食事・料理,1,train
2464,今週は長崎へ週末に出かける,旅行・観光,2,train
2465,少し前からJリーグのチームに入りたい。もっと上達する方法を探している。,スポーツ,3,train
2466,昨日、データベースのログを確認している。予算と性能のバランスも気になる。,IT・テクノロジー,0,train
2467,来月に向けて、貯金を毎日チェックしているので情報を集めている。,金融・経済,4,train
2468,仕事の合間にインフレについて経済指標を見ている。,金融・経済,4,train
2469,最近、天ぷらをお弁当に入れたい,食事・料理,1,train
2470,金融政策のリスクを考えている！,金融・経済,4,test
2471,広島までの行き方を調べている。現地のおいしいものも楽しみたい。,旅行・観光,2,train
2472,友人と話していて、データベースの最新版が気になる。初心者でも扱いやすい方法を探している。,IT・テクノロジー,0,test
2473,休日に温泉街の名所を調べていると考えている。,旅行・観光,2,train
2474,ふと思って、定食の盛り付けを工夫した,食事・料理,1,validation
2475,最近、売上が上がっている。家計への影響も確認しておきたい。,金融・経済,4,train
2476,VS Codeを自動化に使いたいと考えている。,IT・テクノロジー,0,train
2477,ふと思って、マウスの設定を見直したい！,IT・テクノロジー,0,train
2478,ネットでマウスを高速化したい。新しい機能も試してみたい。,IT・テクノロジー,0,train
2479,来月に向けて、チャットボットを設定している。予算と性能のバランスも気になる。,IT・テクノロジー,0,train
2480,友人と話していて、旅行の景色を見たい。,旅行・観光,2,train
2481,昨日、スノーボードの大会に出たい。体力づくりにも役立てたい。,スポーツ,3,train
2482,来月に向けて、寿司のおすすめを知りたい。値段と量のバランスも気になる。,食事・料理,1,train
2483,少し前から味噌汁を昼ごはんに食べたのでメモしておいた。,食事・料理,1,train
2484,今日はゴールの練習メニューを考えている。,スポーツ,3,train
2485,レストランを昼ごはんに食べた。,食事・料理,1,validation
2486,ネットでたこ焼きに野菜を追加したい！,食事・料理,1,train
2487,今週は物価の最新情報を調べているのでメモしておいた。,金融・経済,4,train
2488,少し前からレシピを食べたい！,食事・料理,1,train
2489,友人と話していて、人工知能をインストールしたのでメモしておいた。,IT・テクノロジー,0,train
2490,仕事の合間にチャットボットを試してみたい。仕事でも使える構成にしたい。,IT・テクノロジー,0,train
2491,肉料理をもう一度食べたいのでメモしておいた。,食事・料理,1,train
2492,昨日、サーバーを接続したい,IT・テクノロジー,0,validation
2493,昨日、OSのセキュリティを強化したい。,IT・テクノロジー,0,train
2494,今週はPythonを接続したいのが最近の関心事だ。,IT・テクノロジー,0,train
2495,休日にDockerのセキュリティを強化したい！,IT・テクノロジー,0,train
2496,ネットでゴルフのスタジアムへ行きたい。もっと上達する方法を探している。,スポーツ,3,train
2497,昨日、国債のリスクを考えている！,金融・経済,4,train
2498,友人と話していて、東京を家族で訪れたいので情報を集めている。,旅行・観光,2,train
2499,投資が生活費に響いている。短期的な変動だけで判断しないようにしたい。,金融・経済,4,train
2500,ふと思って、トレーニングの大会結果に驚いたので詳しく調べている。,スポーツ,3,train
2501,今週は観光地でお土産を買いたいのでメモしておいた。,旅行・観光,2,train
2502,朝から旅館の宿泊費を比較していると考えている。,旅行・観光,2,test
2503,休日に刺身がおいしかったので詳しく調べている。,食事・料理,1,train
2504,仕事の合間に一人旅をレンタカーで巡りたいのが最近の関心事だ。,旅行・観光,2,train
2505,友人と話していて、ホテルへ飛行機で向かう。混雑を避けて回りたい。,旅行・観光,2,train
2506,ふと思って、Webアプリの設定を見直したい。新しい機能も試してみたい。,IT・テクノロジー,0,train
2507,昨日、定期預金のリスクを考えている。,金融・経済,4,train
2508,ネットでサーバーを買い替えたいと考えている。,IT・テクノロジー,0,test
2509,休日に弁当をもう一度食べたい。,食事・料理,1,train
2510,少し前からゴールの道具を買い替えたい。無理なく長く続けたい。,スポーツ,3,train
2511,友人と話していて、朝食を家族と食べたい。,食事・料理,1,train
2512,少し前からJリーグの試合を見た。もっと上達する方法を探している。,スポーツ,3,train
2513,昨日、日本銀行の最新情報を調べている。家計への影響も確認しておきたい。,金融・経済,4,train
2514,ふと思って、京都を家族で訪れたい。,旅行・観光,2,train
2515,昨日、オリンピックを練習している！,スポーツ,3,train
2516,最近、人工知能を新しくしたい。,IT・テクノロジー,0,train
2517,ネットでSQLの設定を見直したい！,IT・テクノロジー,0,train
2518,ふと思って、唐揚げを作りたい。近くのおいしい店も探している。,食事・料理,1,train
2519,朝から調味料をさっぱり味にしたいので情報を集めている。,食事・料理,1,train
2520,仕事の合間にVPNでエラーが出た。予算と性能のバランスも気になる。,IT・テクノロジー,0,train
2521,少し前からLLMでツールを作りたい。速度と安定性を重視している。,IT・テクノロジー,0,train
