id,text,label,label_id,split
869,美術館で泊まる場所を探している。,旅行・観光,2,train
870,最近、駅前の店でオムライスを注文した。,食事・料理,1,train
871,最近、山間部までの交通手段を比較している。,旅行・観光,2,train
872,次の休みに空港へ行く予定だ。,旅行・観光,2,train
873,仕事で剣道の練習を始めた。,スポーツ,3,train
874,友人と新幹線の混雑状況が気になっている。,旅行・観光,2,train
875,ネットで保険の変化をグラフで確認した。,金融・経済,4,train
876,仕事で金沢で泊まる場所を探している。,旅行・観光,2,train
877,今夜はそばを作る予定だ。,食事・料理,1,test
878,休日にスノーボードで使う道具を新しくした。,スポーツ,3,train
879,家族と一緒にサラダを食べに行った。,食事・料理,1,train
880,最近、機械学習の性能を比較してみたい。,IT・テクノロジー,0,train
881,仕事で新幹線で泊まる場所を探している。,旅行・観光,2,test
882,ネットで広島で泊まる場所を探している。,旅行・観光,2,test
883,先週、海辺への旅行費用を計算している。,旅行・観光,2,train
884,投資信託について専門家の解説を読んだ。,金融・経済,4,train
885,家族旅行で旅館を訪れたい。,旅行・観光,2,train
886,友人とインフレが家計に与える影響を調べている。,金融・経済,4,test
887,最近、バドミントンの大会結果を確認した。,スポーツ,3,validation
888,休日に卓球のトレーニング方法を調べている。,スポーツ,3,test
889,ネットで鍋料理の簡単なレシピを探している。,食事・料理,1,train
890,友人と経済成長についてニュースで解説されていた。,金融・経済,4,validation
891,最近、データベースでエラーが発生したので原因を確認した。,IT・テクノロジー,0,train
892,友人と円相場のリスクを整理している。,金融・経済,4,train
893,家でバドミントンのルールをもう一度調べた。,スポーツ,3,train
894,友人とサッカーで使う道具を新しくした。,スポーツ,3,train
895,先週、景気に関する制度を調べている。,金融・経済,4,train
896,先週、広島の混雑状況が気になっている。,旅行・観光,2,validation
897,家で税金が企業活動にどう影響するか考えた。,金融・経済,4,train
898,ネットでGPUの設定方法を確認している。,IT・テクノロジー,0,train
899,友人とスキーで使う道具を新しくした。,スポーツ,3,test
900,友人と休日におにぎりを手作りした。,食事・料理,1,validation
901,朝から旅館の混雑状況が気になっている！,旅行・観光,2,train
902,ネットで温泉街のおすすめルートを確認した。,旅行・観光,2,train
903,先週、山間部への旅行費用を計算している。,旅行・観光,2,validation
904,友人と景気の変化をグラフで確認した。,金融・経済,4,train
905,最近、プログラムを使って簡単なツールを作った。,IT・テクノロジー,0,train
906,先週、投資信託の今後の見通しが気になっている。,金融・経済,4,train
907,家族と一緒にカレーを食べに行った。,食事・料理,1,train
908,家で為替についてニュースで解説されていた。,金融・経済,4,train
909,仕事でボクシングのルールをもう一度調べた。,スポーツ,3,train
910,休日にデータベースを使った業務効率化を検討している。,IT・テクノロジー,0,train
911,今日はハンバーグに合う調味料を試してみたい。,食事・料理,1,train
912,最近、ハンバーグをもう少しおいしく作りたい。,食事・料理,1,train
913,朝からGitHubを使って簡単なツールを作った！,IT・テクノロジー,0,train
914,最近、税金のリスクを整理している。,金融・経済,4,train
915,家族と一緒にケーキを食べに行った。,食事・料理,1,train
916,最近、大阪への旅行費用を計算している。,旅行・観光,2,train
917,保険が企業活動にどう影響するか考えた。,金融・経済,4,train
918,仕事でネットワークを学習するために教材を探している。,IT・テクノロジー,0,train
919,ネットでゴルフの練習を始めた。,スポーツ,3,train
920,仕事で剣道のチームを応援している。,スポーツ,3,train
921,今日はゴルフの選手の動きが印象に残った。,スポーツ,3,train
922,友人とサーバーを学習するために教材を探している。,IT・テクノロジー,0,train
923,家で休日にサラダを手作りした。,食事・料理,1,train
924,サッカーの試合日程を確認した。,スポーツ,3,train
925,家で東京までの交通手段を比較している。,旅行・観光,2,test
926,朝から剣道をテレビで観戦する予定だ。,スポーツ,3,train
927,今日はシチューの店が混んでいたので別の店を探した。,食事・料理,1,train
928,朝から冷蔵庫の材料で唐揚げを作れそうだ。,食事・料理,1,train
929,最近、卓球の試合日程を確認した。,スポーツ,3,train
930,家族と一緒にパンを食べに行った。,食事・料理,1,train
931,最近、旅館までの交通手段を比較している。,旅行・観光,2,train
932,最近、Webサービスを学習するために教材を探している。,IT・テクノロジー,0,train
933,休日にスマートフォンの設定方法を調べている。,IT・テクノロジー,0,train
934,先週、経済成長についてニュースで解説されていた。,金融・経済,4,test
935,今日はOSを使った業務効率化を検討している！,IT・テクノロジー,0,test
936,最近、配当の今後の見通しが気になっている。,金融・経済,4,train
937,Wi-Fiを使って簡単なツールを作った。,IT・テクノロジー,0,train
938,データベースを使った業務効率化を検討している。,IT・テクノロジー,0,train
939,仕事でスマートフォンの性能を比較してみたい。,IT・テクノロジー,0,validation
940,週末に陸上の試合を見た。,スポーツ,3,train
941,朝から市場について基本から勉強している。,金融・経済,4,train
942,ネットでホテルまでの交通手段を比較している。,旅行・観光,2,train
943,仕事で市場が家計に与える影響を調べている。,金融・経済,4,train
944,家でバスケットボールのトレーニング方法を調べている。,スポーツ,3,train
945,今日は保険が家計に与える影響を調べている。,金融・経済,4,test
946,最近、福岡で写真を撮りたい！,旅行・観光,2,train
947,休日にネットワークの設定方法を調べている。,IT・テクノロジー,0,train
948,最近、ラグビーのトレーニング方法を調べている。,スポーツ,3,train
949,仕事でそばの店が混んでいたので別の店を探した。,食事・料理,1,train
950,家で経済成長のリスクを整理している。,金融・経済,4,train
951,朝から冷蔵庫の材料で唐揚げを作れそうだ！,食事・料理,1,test
952,ネットで冷蔵庫の材料でおにぎりを作れそうだ。,食事・料理,1,train
953,ネットで京都で写真を撮りたい。,旅行・観光,2,train
954,今日はラーメンに合う調味料を試してみたい。,食事・料理,1,validation
955,今日は餃子の簡単なレシピを探している。,食事・料理,1,train
956,今日は休日にコーヒーを手作りした。,食事・料理,1,validation
957,朝からWebサービスを学習するために教材を探している！,IT・テクノロジー,0,train
958,最近、保険の動きを毎日確認している。,金融・経済,4,train
959,友人とインフレの動きを毎日確認している。,金融・経済,4,train
960,週末にフィギュアスケートの試合を見た。,スポーツ,3,train
961,最近、駅前の店でコーヒーを注文した。,食事・料理,1,train
962,休日にネットワークの運用コストを見直している。,IT・テクノロジー,0,validation
963,ネットでフィギュアスケートの練習を始めた。,スポーツ,3,train
964,家で物価のリスクを整理している。,金融・経済,4,train
965,今日はネットワークの運用コストを見直している。,IT・テクノロジー,0,test
966,LLMを使った業務効率化を検討している。,IT・テクノロジー,0,train
967,先週、株価の変化をグラフで確認した。,金融・経済,4,train
968,今日は株価についてニュースで解説されていた。,金融・経済,4,train
969,最近、企業業績が家計に与える影響を調べている。,金融・経済,4,train
970,先週、Wi-Fiの設定方法を調べている。,IT・テクノロジー,0,train
971,先週、Wi-Fiでエラーが発生したので原因を確認した。,IT・テクノロジー,0,train
972,ネットで唐揚げの簡単なレシピを探している。,食事・料理,1,train
973,機械学習の性能を比較してみたい。,IT・テクノロジー,0,train
974,朝からシチューをもう少しおいしく作りたい。,食事・料理,1,train
975,家で温泉街への旅行費用を計算している。,旅行・観光,2,train
976,休日に為替についてニュースで解説されていた。,金融・経済,4,train
977,今日は休日に餃子を手作りした。,食事・料理,1,train
978,友人と国債が企業活動にどう影響するか考えた。,金融・経済,4,train
979,朝から体操の大会結果を確認した。,スポーツ,3,validation
980,今日はおにぎりをもう少しおいしく作りたい。,食事・料理,1,train
981,預金のリスクを整理している。,金融・経済,4,train
982,昼ごはんにサラダを食べた。,食事・料理,1,train
983,家でネットワークの運用コストを見直している。,IT・テクノロジー,0,train
984,家でコーヒーに合う調味料を試してみたい。,食事・料理,1,train
985,最近、駅前の店で唐揚げを注文した。,食事・料理,1,validation
986,今日はケーキに合う調味料を試してみたい！,食事・料理,1,train
987,仕事で景気について専門家の解説を読んだ。,金融・経済,4,train
988,ネットでスマートフォンでエラーが発生したので原因を確認した。,IT・テクノロジー,0,train
989,家で唐揚げをもう少しおいしく作りたい。,食事・料理,1,train
990,今日はラグビーのチームを応援している。,スポーツ,3,train
991,決算が家計に与える影響を確認している。,金融・経済,4,validation
992,休日に展望台の近くで食事できる店を探した。,旅行・観光,2,train
993,フィギュアスケートの練習を始めた。,スポーツ,3,train
994,休日にスマートフォンでエラーが発生したので原因を確認した。,IT・テクノロジー,0,test
995,今日は大阪で泊まる場所を探している。,旅行・観光,2,validation
996,友人と冷蔵庫の材料で唐揚げを作れそうだ。,食事・料理,1,train
997,今日はプログラムの設定方法を調べている。,IT・テクノロジー,0,train
998,最近、Wi-Fiを学習するために教材を探している。,IT・テクノロジー,0,train
999,友人と空港までの交通手段を比較している。,旅行・観光,2,train
1000,今日はOSの性能を比較してみたい。,IT・テクノロジー,0,validation
